title,artist,streams,id,image,preview,popularity,url,release_date,artistId,rap,pop,rock,edm,latin,kpop,country
Heartless,The Weeknd,274979030,6bnF93Rx87YqUBLSgjiMU8,https://i.scdn.co/image/ab67616d0000b2738863bc11d2aa12b54f5aeb36,https://p.scdn.co/mp3-preview/ffe5646cbee66e2a1bf7e0472cfed0ad777232b4?cid=e06033cb82944a2fabf676f565716d87,85.0,https://open.spotify.com/track/6bnF93Rx87YqUBLSgjiMU8,2020-03-20,1Xyo4u8uXC1ZmMpatF05PJ,True,True,,,,,
Vegas (From the Original Motion Picture Soundtrack ELVIS),Doja Cat,274945595,0hquQWY3xvYqN4qtiquniF,https://i.scdn.co/image/ab67616d0000b273cada88daf56a282fb18ecf7f,https://p.scdn.co/mp3-preview/da18f3bbe7b385a44febc01a55510d9c83367c54?cid=e06033cb82944a2fabf676f565716d87,79.0,https://open.spotify.com/track/0hquQWY3xvYqN4qtiquniF,2022-05-06,5cj0lLjcoR7YOSnhnX0Po5,,True,,True,,,
Downtown,Anitta,273943375,3Ga6eKrUFf12ouh9Yw3v2D,https://i.scdn.co/image/ab67616d0000b2738c6b830c36c7b4ac43c3cee8,https://p.scdn.co/mp3-preview/52f35e35768bc9362b63ab150be7e3642d4caa59?cid=e06033cb82944a2fabf676f565716d87,75.0,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D,2017-11-19,7FNnA9vBm6EKceENgCGRMb,,True,,,,,
Ahora Dice,Chris Jedi,273852428,5lhcHMDQpNwhM62lSOrvLf,https://i.scdn.co/image/ab67616d0000b273f2c71d7425a7afba2a3a42c1,https://p.scdn.co/mp3-preview/981120bab1b1e92f56ac88d5094a28362241433a?cid=e06033cb82944a2fabf676f565716d87,75.0,https://open.spotify.com/track/5lhcHMDQpNwhM62lSOrvLf,2017-03-17,0qTZZWLzuD59Un5r1speHm,True,,,,True,,
Your Song,Rita Ora,273758529,46xkXPGjR9Ig9BcaTUNus3,https://i.scdn.co/image/ab67616d0000b273f1b136eb0388414a8225a348,https://p.scdn.co/mp3-preview/d57008f417a1466ac0ab02020560d4d61d904e80?cid=e06033cb82944a2fabf676f565716d87,67.0,https://open.spotify.com/track/46xkXPGjR9Ig9BcaTUNus3,2018-11-23,5CCwRZC6euC8Odo6y9X8jr,,True,,True,,,
Tattoo,Loreen,273651545,1DmW5Ep6ywYwxc2HMT5BG6,https://i.scdn.co/image/ab67616d0000b2732b0ba87db609976eee193bd6,https://p.scdn.co/mp3-preview/e86ce897ae19f7e54ace7bda497544aeafaebf7c?cid=e06033cb82944a2fabf676f565716d87,88.0,https://open.spotify.com/track/1DmW5Ep6ywYwxc2HMT5BG6,2023-02-25,49aaHxvAJ0tCh0F15OnwIl,,True,,,,,
2055,Sleepy Hallow,273541055,4XvcHTUfIlWfyJTRG0aqlo,https://i.scdn.co/image/ab67616d0000b27378376f650afd63698b82e4b1,https://p.scdn.co/mp3-preview/d05766a84b267bc5518625b595b8c9f333b46e31?cid=e06033cb82944a2fabf676f565716d87,83.0,https://open.spotify.com/track/4XvcHTUfIlWfyJTRG0aqlo,2021-06-02,6EPlBSH2RSiettczlz7ihV,True,,,,,,
Sensualidad,Bad Bunny,272839143,5hcisvFMidkMJlElTO9Qmw,https://i.scdn.co/image/ab67616d0000b273c0ca1263b2966ddff794d3bb,https://p.scdn.co/mp3-preview/9d45aea39cb2816ed16e18b84ca749f65beae392?cid=e06033cb82944a2fabf676f565716d87,74.0,https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw,2017-11-03,4q3ewBCX7sLwd24euuV69X,True,,,,True,,
Whatever It Takes,Imagine Dragons,272618577,6Qn5zhYkTa37e91HC1D7lb,https://i.scdn.co/image/ab67616d0000b2735675e83f707f1d7271e5cf8a,https://p.scdn.co/mp3-preview/acf84fc1161c437e22a6cbb17730925d9f790b3d?cid=e06033cb82944a2fabf676f565716d87,84.0,https://open.spotify.com/track/6Qn5zhYkTa37e91HC1D7lb,2017-06-23,53XhwfbYqKCa1cC15pYq2q,,True,True,,,,
Here With Me,Marshmello,272374472,5icOoE6VgqFKohjWWNp0Ac,https://i.scdn.co/image/ab67616d0000b2732cbb5f97a0853d1c7cbbe231,https://p.scdn.co/mp3-preview/ee4f8fe12c01781db2d971d714b91d26e5aa3ef8?cid=e06033cb82944a2fabf676f565716d87,75.0,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac,2019-03-08,64KEffDW9EtZ1y2vBYgq8T,,True,,True,,,
El Amante,Nicky Jam,272370526,3umS4y3uQDkqekNjVpiRUs,https://i.scdn.co/image/ab67616d0000b273d77dbcd4dbd37cdfa61771fa,https://p.scdn.co/mp3-preview/6c934cfd9efddfabfbc75f380ac957f1d15570d4?cid=e06033cb82944a2fabf676f565716d87,70.0,https://open.spotify.com/track/3umS4y3uQDkqekNjVpiRUs,2017-01-20,1SupJlEpv7RS2tPNRaHViT,True,,,,True,,
Pink + White,Frank Ocean,272332901,3xKsf9qdS1CyvXSMEid6g8,https://i.scdn.co/image/ab67616d0000b273c5649add07ed3720be9d5526,https://p.scdn.co/mp3-preview/0e3ca894e19c37cbbbd511d9eb682d8bee030126?cid=e06033cb82944a2fabf676f565716d87,91.0,https://open.spotify.com/track/3xKsf9qdS1CyvXSMEid6g8,2016-08-20,2h93pZq0e7k5yf4dywlkpM,True,,,,,,
All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Taylor Swift,269514967,5enxwA8aAbwZbf5qCHORXi,https://i.scdn.co/image/ab67616d0000b273318443aab3531a0558e79a4d,https://p.scdn.co/mp3-preview/57b5f697db04a6f463de366927093882cfd5a00b?cid=e06033cb82944a2fabf676f565716d87,87.0,https://open.spotify.com/track/5enxwA8aAbwZbf5qCHORXi,2021-11-12,06HL4z0CvFAxyc27GXpf02,,True,,,,,
Rather Be,Clean Bandit,268444959,3s4U7OHV7gnj42VV72eSZ6,https://i.scdn.co/image/ab67616d0000b2737e519297d9876b6afff2ab7b,https://p.scdn.co/mp3-preview/358cc2906abb9789b9c1d4a7e07dc2601b7ade4b?cid=e06033cb82944a2fabf676f565716d87,75.0,https://open.spotify.com/track/3s4U7OHV7gnj42VV72eSZ6,2014-01-17,6MDME20pz9RveH9rEXvrOM,,True,,True,,,
(It Goes Like) Nanana - Edit,Peggy Gou,267700854,23RoR84KodL5HWvUTneQ1w,https://i.scdn.co/image/ab67616d0000b27388d71aadd009fe1a83df88f2,https://p.scdn.co/mp3-preview/e36e0bd4714844f1f9d992398b41a3e333f15cc9?cid=e06033cb82944a2fabf676f565716d87,89.0,https://open.spotify.com/track/23RoR84KodL5HWvUTneQ1w,2023-06-15,2mLA48B366zkELXYx7hcDN,,,,True,,,
Rolling in the Deep,Adele,267414473,1c8gk2PeTE04A1pIDH9YMk,https://i.scdn.co/image/ab67616d0000b2732118bf9b198b05a95ded6300,https://p.scdn.co/mp3-preview/d2d7e717c72a4fa08b3a8b22722c7369e8aa587d?cid=e06033cb82944a2fabf676f565716d87,83.0,https://open.spotify.com/track/1c8gk2PeTE04A1pIDH9YMk,2011-01-24,4dpARuHxo51G3z768sgnrY,,True,,,,,
Wants and Needs,Drake,267176934,65OVbaJR5O1RmwOQx0875b,https://i.scdn.co/image/ab67616d0000b2738b20e4631fa15d3953528bbc,https://p.scdn.co/mp3-preview/ea0ccb0e07adce9579d8afe74dbbf3b0ee781b39?cid=e06033cb82944a2fabf676f565716d87,83.0,https://open.spotify.com/track/65OVbaJR5O1RmwOQx0875b,2021-03-05,3TVXtAsR1Inumwj472S9r4,True,True,,,,,
Boss Bitch,Doja Cat,267088580,78qd8dvwea0Gosb6Fe6j3k,https://i.scdn.co/image/ab67616d0000b27310356a0e81371e6644cb1371,https://p.scdn.co/mp3-preview/5703175744792dd4ac2353a2d2599d1d458a02b8?cid=e06033cb82944a2fabf676f565716d87,80.0,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k,2020-01-23,5cj0lLjcoR7YOSnhnX0Po5,,True,,True,,,
Ferrari,James Hype,266880666,4zN21mbAuaD0WqtmaTZZeP,https://i.scdn.co/image/ab67616d0000b2736cc861b5c9c7cdef61b010b4,https://p.scdn.co/mp3-preview/3c21e0bea740ed198a79f0abf2b3b113b68f3f29?cid=e06033cb82944a2fabf676f565716d87,83.0,https://open.spotify.com/track/4zN21mbAuaD0WqtmaTZZeP,2022-04-01,43BxCL6t4c73BQnIJtry5v,,True,,True,,,
Bang My Head,David Guetta,266792733,53Y0kdCa1CZ9gRqEuknfwy,https://i.scdn.co/image/ab67616d0000b273048f37d7b1bba62b93f1009a,https://p.scdn.co/mp3-preview/6487652056a04654cca24100cc34b46413c4dd8d?cid=e06033cb82944a2fabf676f565716d87,61.0,https://open.spotify.com/track/53Y0kdCa1CZ9gRqEuknfwy,2015-11-27,1Cs0zKBU1kc0i8ypK3B9ai,,True,,True,,,
Verte Ir,DJ Luian,266393254,4lzxJ4jCuFDXXGkE1LmpKR,https://i.scdn.co/image/ab67616d0000b2736a0ac31ac69f887a0d1e5b4f,https://p.scdn.co/mp3-preview/2039de8934e054b3011f4385d3a6f62030adb207?cid=e06033cb82944a2fabf676f565716d87,73.0,https://open.spotify.com/track/4lzxJ4jCuFDXXGkE1LmpKR,2019-03-28,64aJYyrXljOodnUG6jvhRD,True,,,,True,,
Frágil,Yahritza Y Su Esencia,266168297,4JdSXF2p71cr8uCY3UiJM0,https://i.scdn.co/image/ab67616d0000b27357ed58cb724f8d55f78a1d4c,https://p.scdn.co/mp3-preview/391c95844ca92dc6a73d3091802c9a14ae2ea4fa?cid=e06033cb82944a2fabf676f565716d87,82.0,https://open.spotify.com/track/4JdSXF2p71cr8uCY3UiJM0,2023-04-07,51ZSh80McCt7vbqHouzW0A,,,,,,,
Let It Go,James Bay,266019647,13HVjjWUZFaWilh2QUJKsP,https://i.scdn.co/image/ab67616d0000b273b36f5e7575a59b21aef432f2,https://p.scdn.co/mp3-preview/a60716daa900634a540a8cdd10a229f3bb5b42ae?cid=e06033cb82944a2fabf676f565716d87,72.0,https://open.spotify.com/track/13HVjjWUZFaWilh2QUJKsP,2014-12-15,4EzkuveR9pLvDVFNx6foYD,,True,,,,,
breathin,Ariana Grande,264929699,4OafepJy2teCjYJbvFE60J,https://i.scdn.co/image/ab67616d0000b273c3af0c2355c24ed7023cd394,https://p.scdn.co/mp3-preview/7b0ff0f7d405b0e305367f0a951df4d1b04203f2?cid=e06033cb82944a2fabf676f565716d87,72.0,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J,2018-08-17,66CXWjxzNUsdJxJ2JdwvnR,,True,,,,,
Takeaway,The Chainsmokers,264529066,3g0mEQx3NTanacLseoP0Gw,https://i.scdn.co/image/ab67616d0000b2735e90ff76fd49a23f7333de76,https://p.scdn.co/mp3-preview/6e1152903f9e9d41b8a9513278cf2b13be8eedca?cid=e06033cb82944a2fabf676f565716d87,74.0,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw,2019-12-06,69GGBxA162lTqCwzJG5jLp,,True,,,,,
Back to You,Louis Tomlinson,264501813,7F9vK8hNFMml4GtHsaXui6,https://i.scdn.co/image/ab67616d0000b273327d7ffa53a268bf7411c28b,https://p.scdn.co/mp3-preview/c914b4123bc55777b9e35403a0f96a0b36e40474?cid=e06033cb82944a2fabf676f565716d87,69.0,https://open.spotify.com/track/7F9vK8hNFMml4GtHsaXui6,2017-07-21,57WHJIHrjOE3iAxpihhMnp,,True,,,,,
Una Locura,Ozuna,264207305,5y7DaS3jAc9eZzcSOoUIwU,https://i.scdn.co/image/ab67616d0000b273b1717c201d31ad8e43dedc55,https://p.scdn.co/mp3-preview/de0997f9dc453b0eaf335c94fff35bd343757acc?cid=e06033cb82944a2fabf676f565716d87,76.0,https://open.spotify.com/track/5y7DaS3jAc9eZzcSOoUIwU,2020-09-04,1i8SpTcr7yvPOmcqrbnVXY,True,True,,,True,,
La Gaita - We Don't Talk About Bruno,Carolina Gaitán,264033756,52xJxFP6TqMuO4Yt0eOkMz,https://i.scdn.co/image/ab67616d0000b273e1ac646ed6f25125e2a77229,https://p.scdn.co/mp3-preview/fb8f8f2189444631e0b3d37dbb25baebb6830f25?cid=e06033cb82944a2fabf676f565716d87,76.0,https://open.spotify.com/track/52xJxFP6TqMuO4Yt0eOkMz,2021-11-19,29PgYEggDV3cDP9QYTogwv,,,,,,,
All About That Bass,Meghan Trainor,263806497,5jE48hhRu8E6zBDPRSkEq7,https://i.scdn.co/image/ab67616d0000b2733b11178cccd78ec77fc12dbc,https://p.scdn.co/mp3-preview/1e2484002e1e6fe405506355be7a9696c892d66a?cid=e06033cb82944a2fabf676f565716d87,75.0,https://open.spotify.com/track/5jE48hhRu8E6zBDPRSkEq7,2015-01-09,6JL8zeS1NmiOftqZTRgdTz,,True,,,,,
Drag Me Down,One Direction,263723959,2K87XMYnUMqLcX3zvtAF4G,https://i.scdn.co/image/ab67616d0000b273241e4fe75732c9c4b49b94c3,https://p.scdn.co/mp3-preview/e7076008e9bccbf5c30ba62adb18a20040987f04?cid=e06033cb82944a2fabf676f565716d87,81.0,https://open.spotify.com/track/2K87XMYnUMqLcX3zvtAF4G,2015-11-13,4AK6F7OLvEQ5QYCBNiQWHq,,True,,,,,
Saturday Nights,Khalid,263704162,5kfNriitmkNE8mUbZ7gbq8,https://i.scdn.co/image/ab67616d0000b27360624c0781fd787c9aa4699c,https://p.scdn.co/mp3-preview/20ffe85835a80e0ac79dd14946ea5ca091d0c687?cid=e06033cb82944a2fabf676f565716d87,72.0,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8,2018-10-18,6LuN9FCkKOj5PcnpouEgny,True,True,,,,,
Outside,Calvin Harris,263696735,7MmG8p0F9N3C4AXdK6o6Eb,https://i.scdn.co/image/ab67616d0000b273063c048e9ef6bd021b744756,https://p.scdn.co/mp3-preview/258a571c0ae04c58dad7ff59c49b0bd39cb1986b?cid=e06033cb82944a2fabf676f565716d87,85.0,https://open.spotify.com/track/7MmG8p0F9N3C4AXdK6o6Eb,2014-10-31,7CajNmpbOovFoOoasH2HaY,,True,,True,,,
Un Ratito,Bad Bunny,263393406,5CzixCxDkRXX9mScCmah8O,https://i.scdn.co/image/ab67616d0000b27349d694203245f241a1bcaa72,https://p.scdn.co/mp3-preview/3d4b0938676764884abfc3cce957d7cf2997c5bc?cid=e06033cb82944a2fabf676f565716d87,78.0,https://open.spotify.com/track/5CzixCxDkRXX9mScCmah8O,2022-05-06,4q3ewBCX7sLwd24euuV69X,True,,,,True,,
Que Onda,Calle 24,262742170,6uIIdjYTxxpWOyWuVXrKQO,https://i.scdn.co/image/ab67616d0000b273c8fd4190e32eed2dfcd00f66,https://p.scdn.co/mp3-preview/84bedddb9d7ae9cc58aad446d435c9eea28bdabb?cid=e06033cb82944a2fabf676f565716d87,95.0,https://open.spotify.com/track/6uIIdjYTxxpWOyWuVXrKQO,2023-08-30,6dLuQ5qXxIuWc5urxfIiZR,,,,,,,
Never Really Over,Katy Perry,262717058,5PYQUBXc7NYeI1obMKSJK0,https://i.scdn.co/image/ab67616d0000b2739bea3b79b95f86d1b66ac960,https://p.scdn.co/mp3-preview/b5f2e29c34fc8da8b5a576e18264120674cf0287?cid=e06033cb82944a2fabf676f565716d87,70.0,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0,2019-05-31,6jJ0s89eD6GaHleKKya26X,,True,,,,,
Oh My God,Adele,262360382,3Kkjo3cT83cw09VJyrLNwX,https://i.scdn.co/image/ab67616d0000b273c6b577e4c4a6d326354a89f7,https://p.scdn.co/mp3-preview/da3141fbf42b7fe6d809a87d75d8537056381970?cid=e06033cb82944a2fabf676f565716d87,80.0,https://open.spotify.com/track/3Kkjo3cT83cw09VJyrLNwX,2021-11-19,4dpARuHxo51G3z768sgnrY,,True,,,,,
Hands To Myself,Selena Gomez,262186812,1LoriJC05IrHIDwj3q0KC1,https://i.scdn.co/image/ab67616d0000b273e6f5ed9a9059f686965ba90a,https://p.scdn.co/mp3-preview/f99b6739eb7a4b783322c5f2a2a89ee10dafcf2e?cid=e06033cb82944a2fabf676f565716d87,67.0,https://open.spotify.com/track/1LoriJC05IrHIDwj3q0KC1,2015-10-09,0C8ZW7ezQVs4URX5aX7Kqx,,True,,,,,
You Don't Know Me,Jax Jones,261548916,4DJORZgsbqnEJ4f4B9TBGV,https://i.scdn.co/image/ab67616d0000b273bb3c162ddba09bfba12199ea,https://p.scdn.co/mp3-preview/2f01414c58bd8fcbfe4d26e643fc7d18a4380ea3?cid=e06033cb82944a2fabf676f565716d87,68.0,https://open.spotify.com/track/4DJORZgsbqnEJ4f4B9TBGV,2019-07-12,4Q6nIcaBED8qUel8bBx6Cr,,True,,True,,,
VISTA AL MAR,Quevedo,260742167,5q86iSKkBtOoNkdgEDY5WV,https://i.scdn.co/image/ab67616d0000b27378839f40be6e333fe91e92ef,https://p.scdn.co/mp3-preview/6896535fbb6690492102bdb7ca181f33de63ef4e?cid=e06033cb82944a2fabf676f565716d87,81.0,https://open.spotify.com/track/5q86iSKkBtOoNkdgEDY5WV,2023-01-20,52iwsT98xCoGgiGntTiR7K,True,,,,True,,
Midnight Sky,Miley Cyrus,260565050,4i2qxFEVVUi8yOYoxB8TCX,https://i.scdn.co/image/ab67616d0000b2738cffb7c6c40759eaf8a5a142,https://p.scdn.co/mp3-preview/f96154dc52234269b2d5625084acf7d3e38c77f8?cid=e06033cb82944a2fabf676f565716d87,76.0,https://open.spotify.com/track/4i2qxFEVVUi8yOYoxB8TCX,2020-11-27,5YGY8feqx7naU7z4HrwZM6,,True,,,,,
Are You With Me,Lost Frequencies,260343755,2glGP8kEfACgJdZ86kWxhN,https://i.scdn.co/image/ab67616d0000b27354ccfd097ec3c9335d030cdc,https://p.scdn.co/mp3-preview/4a438f582e58571635ebb3ecbf88ae6407b8486d?cid=e06033cb82944a2fabf676f565716d87,74.0,https://open.spotify.com/track/2glGP8kEfACgJdZ86kWxhN,2016-10-21,7f5Zgnp2spUuuzKplmRkt7,,True,,True,,,
679,Fetty Wap,260110991,5NQbUaeTEOGdD6hHcre0dZ,https://i.scdn.co/image/ab67616d0000b2731769fa68b9643ca67c4d44ce,https://p.scdn.co/mp3-preview/a5e4cc1818969ad61ef99074c0dc821493b16b46?cid=e06033cb82944a2fabf676f565716d87,78.0,https://open.spotify.com/track/5NQbUaeTEOGdD6hHcre0dZ,2015-06-29,6PXS4YHDkKvl1wkIl4V8DL,True,True,,,,,
I KNOW ?,Travis Scott,260073925,6wsqVwoiVH2kde4k4KKAFU,https://i.scdn.co/image/ab67616d0000b273881d8d8378cd01099babcd44,https://p.scdn.co/mp3-preview/71d86e04987feee653ae3087aa76e782bced382d?cid=e06033cb82944a2fabf676f565716d87,91.0,https://open.spotify.com/track/6wsqVwoiVH2kde4k4KKAFU,2023-07-28,0Y5tJX1MQlPlqiwlOH1tJY,True,,,True,,,
Shake It Off,Taylor Swift,259911908,3pv7Q5v2dpdefwdWIvE7yH,https://i.scdn.co/image/ab67616d0000b273904445d70d04eb24d6bb79ac,https://p.scdn.co/mp3-preview/b9d71bf7eeca5f3f052891beb821b9c105104bf2?cid=e06033cb82944a2fabf676f565716d87,83.0,https://open.spotify.com/track/3pv7Q5v2dpdefwdWIvE7yH,2023-10-26,06HL4z0CvFAxyc27GXpf02,,True,,,,,
Baila Conmigo,Selena Gomez,259740100,079Ey5uxL04AKPQgVQwx5h,https://i.scdn.co/image/ab67616d0000b2738b11b0be988e17da2799b94d,https://p.scdn.co/mp3-preview/abfabb61d813b8189f44394edcbb47be3daefe85?cid=e06033cb82944a2fabf676f565716d87,70.0,https://open.spotify.com/track/079Ey5uxL04AKPQgVQwx5h,2021-03-12,0C8ZW7ezQVs4URX5aX7Kqx,,True,,,,,
Superman,Eminem,259552228,4woTEX1wYOTGDqNXuavlRC,https://i.scdn.co/image/ab67616d0000b2736ca5c90113b30c3c43ffb8f4,https://p.scdn.co/mp3-preview/8625034728d0e1a6971ab17f003fecaad74f63b4?cid=e06033cb82944a2fabf676f565716d87,87.0,https://open.spotify.com/track/4woTEX1wYOTGDqNXuavlRC,2002-05-26,7dGJo4pcD2V6oG8kP0tJRR,True,,,,,,
How Far I'll Go,Alessia Cara,259077790,1ehPJRt49h6N0LoryqKZXq,https://i.scdn.co/image/ab67616d0000b2733505183cc0e24d2f7560174a,https://p.scdn.co/mp3-preview/7d8a472eaba26eb7e5702707408f5bf5881dcfbb?cid=e06033cb82944a2fabf676f565716d87,65.0,https://open.spotify.com/track/1ehPJRt49h6N0LoryqKZXq,2016-11-18,2wUjUUtkb5lvLKcGKsKqsR,True,True,,,,,
GDFR,Flo Rida,258425205,26rdOwwjC2UnweK3xeS58u,https://i.scdn.co/image/ab67616d0000b2737947bf3e8af32378de181b41,https://p.scdn.co/mp3-preview/6316ccb80845938fad240c7e9d560b997c742544?cid=e06033cb82944a2fabf676f565716d87,72.0,https://open.spotify.com/track/26rdOwwjC2UnweK3xeS58u,2015-04-07,0jnsk9HBra6NMjO2oANoPY,True,True,,True,,,
Walk It Talk It,Migos,257914087,6n4U3TlzUGhdSFbUUhTvLP,https://i.scdn.co/image/ab67616d0000b2739c188c494d8bfaf895411890,https://p.scdn.co/mp3-preview/3a30c99144cb2a35808ea1b868c715317510969a?cid=e06033cb82944a2fabf676f565716d87,78.0,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP,2018-01-26,6oMuImdp5ZcFhWP0ESe6mG,True,True,,,,,
Murder On My Mind,YNW Melly,257473961,7eBqSVxrzQZtK2mmgRG6lC,https://i.scdn.co/image/ab67616d0000b2730f5397dc6aa91374897182e0,https://p.scdn.co/mp3-preview/c177cf9cc65ab2364123707e1784ca72d8e7b39e?cid=e06033cb82944a2fabf676f565716d87,81.0,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC,2018-08-03,1cNDP5yjU5vjeR8qMf4grg,True,,,,,,
"Sex, Drugs, Etc.",Beach Weather,257385685,7MlDNspYwfqnHxORufupwq,https://i.scdn.co/image/ab67616d0000b273a03e3d24ccee1c370899c342,https://p.scdn.co/mp3-preview/a423aecddb590788a61f2a7b4d325bf461f88dc8?cid=e06033cb82944a2fabf676f565716d87,84.0,https://open.spotify.com/track/7MlDNspYwfqnHxORufupwq,2023-03-03,7I3bkknknQkIiatWiupQgD,,,,,,,
Vida de Rico,Camilo,257271286,4nTduFjaTmGysc9WKNuCcs,https://i.scdn.co/image/ab67616d0000b273d7210e8d6986196b28d084ef,https://p.scdn.co/mp3-preview/998aceea47829b4ed3a78564d2765a93900c305f?cid=e06033cb82944a2fabf676f565716d87,73.0,https://open.spotify.com/track/4nTduFjaTmGysc9WKNuCcs,2021-03-04,28gNT5KBp7IjEOQoevXf9N,,True,,,True,,
Bonita,J Balvin,256656065,0atfY1ew83Ql9nNnJiD2t5,https://i.scdn.co/image/ab67616d0000b2732e5575fe1f84ef8cdafa7987,https://p.scdn.co/mp3-preview/cd05d5b63bdd224c61313615f0b165925fb36dab?cid=e06033cb82944a2fabf676f565716d87,74.0,https://open.spotify.com/track/0atfY1ew83Ql9nNnJiD2t5,2017-06-02,1vyhD5VmyZ7KMfW5gqLgo5,True,,,,True,,
No Brainer,DJ Khaled,256299194,5WvAo7DNuPRmk4APhdPzi8,https://i.scdn.co/image/ab67616d0000b273675b26746823f1049dc39342,https://p.scdn.co/mp3-preview/ca155bc7dbbb26f01ff11228ab65dc7b5d6722f9?cid=e06033cb82944a2fabf676f565716d87,66.0,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8,2018-07-27,0QHgL1lAIqAw0HtD7YldmP,True,True,,,,,
Tutu,Camilo,256116122,1Ol5LmdNDNpFu1oNwfgkux,https://i.scdn.co/image/ab67616d0000b273b4da01f3f98d18af9432e3dd,https://p.scdn.co/mp3-preview/7d63055490367ac9f0c4bf3100d555bbfbc71f17?cid=e06033cb82944a2fabf676f565716d87,69.0,https://open.spotify.com/track/1Ol5LmdNDNpFu1oNwfgkux,2020-04-17,28gNT5KBp7IjEOQoevXf9N,,True,,,True,,
Always Remember Us This Way,Lady Gaga,256001542,2rbDhOo9Fh61Bbu23T2qCk,https://i.scdn.co/image/ab67616d0000b273b5d4b4ed17ec86c4b3944af2,https://p.scdn.co/mp3-preview/8ea58f2b189ff88963a777d3b51dc42147e5d442?cid=e06033cb82944a2fabf676f565716d87,84.0,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk,2018-10-05,1HY2Jd0NmPuamShAr6KMms,,True,,True,,,
Look Back At It,A Boogie Wit da Hoodie,255805598,3Ol2xnObFdKV9pmRD2t9x8,https://i.scdn.co/image/ab67616d0000b273dcfadea246002a5c0fd7b1b8,https://p.scdn.co/mp3-preview/f2e60f4404785f1bdc8722f5315801dfb7aef2c6?cid=e06033cb82944a2fabf676f565716d87,79.0,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8,2018-12-21,31W5EY0aAly4Qieq6OFu6I,True,,,,,,
Morado,J Balvin,255677816,35KmOEIUqAGn02t7n4qaIr,https://i.scdn.co/image/ab67616d0000b27335692baca45542527d742d0d,https://p.scdn.co/mp3-preview/1179f43f5e3c8989e63e818568139409b0f03c44?cid=e06033cb82944a2fabf676f565716d87,66.0,https://open.spotify.com/track/35KmOEIUqAGn02t7n4qaIr,2020-03-19,1vyhD5VmyZ7KMfW5gqLgo5,True,,,,True,,
Stargazing,Kygo,255474652,0Zbbxnx4SGGHoIow4PpISP,https://i.scdn.co/image/ab67616d0000b273a333559091297eda04eba27c,https://p.scdn.co/mp3-preview/4a365dd471d768a355d3d879e4d08803b03b43de?cid=e06033cb82944a2fabf676f565716d87,68.0,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP,2017-09-21,23fqKkggKUBHNkbKtXEls4,,True,,True,,,
Prada,cassö,254614849,59NraMJsLaMCVtwXTSia8i,https://i.scdn.co/image/ab67616d0000b273e4b7dccdfd54375ded9ccc5c,https://p.scdn.co/mp3-preview/07ca5d41f53802807fd40d2778e66f633a2f3b8b?cid=e06033cb82944a2fabf676f565716d87,93.0,https://open.spotify.com/track/59NraMJsLaMCVtwXTSia8i,2023-08-11,5wCmhq5J2hPwL2r0eKurxn,,,,,,,
Love Someone,Lukas Graham,254490440,0OCRwXbQRdOZ1OtB4Imsp1,https://i.scdn.co/image/ab67616d0000b27345100f4cdb2a88ecf80f270f,https://p.scdn.co/mp3-preview/76ee1ecda2e190469c8aaa7f0c094c6296a5a367?cid=e06033cb82944a2fabf676f565716d87,72.0,https://open.spotify.com/track/0OCRwXbQRdOZ1OtB4Imsp1,2018-10-26,25u4wHJWxCA9vO0CzxAbK7,,True,,,,,
No Es Justo,J Balvin,254070142,5qFeMRz4TvetPmzjre9Dq7,https://i.scdn.co/image/ab67616d0000b273dda2b86297d3bfb519f8b785,https://p.scdn.co/mp3-preview/8f7345a5fca63d9131fadad1617ad086bf1a9c85?cid=e06033cb82944a2fabf676f565716d87,71.0,https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7,2018-05-25,1vyhD5VmyZ7KMfW5gqLgo5,True,,,,True,,
Driving Home for Christmas - 2019 Remaster,Chris Rea,253251703,4z1m4rVyJPK0Oej4pZl8Xf,https://i.scdn.co/image/ab67616d0000b273471518090c9dd8df7a68e0cb,https://p.scdn.co/mp3-preview/2cc70ad4db28e529005b1e8fc2085ccfa285b525?cid=e06033cb82944a2fabf676f565716d87,5.0,https://open.spotify.com/track/4z1m4rVyJPK0Oej4pZl8Xf,2023-12-07,5KEG7G8LDYlHgFDqZyEEs2,,True,True,,,,
